episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
151,6804,209,186.65,0.05,0.003006270317720399,1502,80.1,0.0,0.0,0.0,0.0
152,6846,167,184.55,0.05,0.014401937479851768,1512,80.7,0.0,0.0,0.0,0.0
153,6889,170,184.7,0.05,0.0004467359103728086,1523,81.4,0.0,0.0,0.0,0.0
154,6931,167,184.7,0.05,0.0032677430062904023,1533,81.9,0.0,0.0,0.0,0.0
155,6973,167,184.55,0.05,0.01708439311451829,1544,82.5,0.0,0.0,0.0,0.0
156,7016,170,184.7,0.05,0.006235530019859487,1555,83.1,0.0,0.0,0.0,0.0
157,7058,167,182.55,0.05,0.015427086257841439,1565,83.7,0.0,0.0,0.0,0.0
158,7100,167,182.5,0.05,0.008100433473538777,1576,84.3,0.0,0.0,0.0,0.0
159,7142,167,182.5,0.05,0.006031784659717232,1586,84.8,0.0,0.0,0.0,0.0
160,7184,167,182.5,0.05,0.00014626974073259837,1597,85.4,0.0,0.0,0.0,0.0
161,7226,167,180.35,0.05,0.0027705387854439325,1607,86.1,0.0,0.0,0.0,0.0
162,7268,167,178.25,0.05,0.00955470522008413,1618,86.7,0.0,0.0,0.0,0.0
163,7310,167,178.25,0.05,0.006169772380962968,1628,87.4,0.0,0.0,0.0,0.0
164,7352,167,175.9,0.05,0.0020789527790673838,1639,88.1,0.0,0.0,0.0,0.0
165,7394,167,175.9,0.05,0.0033866871424834246,1649,88.7,0.0,0.0,0.0,0.0
166,7436,167,175.9,0.05,0.006002288955972868,1660,89.4,0.0,0.0,0.0,0.0
167,7489,208,173.7,0.05,0.00676552734568339,1673,90.2,0.0,0.0,0.0,0.0
168,7531,167,173.55,0.05,0.0020253532129572704,1683,90.9,0.0,0.0,0.0,0.0
169,7573,167,171.45,0.05,0.002584989358596927,1694,91.6,0.0,0.0,0.0,0.0
170,7615,167,171.45,0.05,0.0019940096855862064,1704,92.2,0.0,0.0,0.0,0.0
171,7657,167,169.35,0.05,0.004720052706199402,1715,92.8,0.0,0.0,0.0,0.0
172,7709,206,171.3,0.05,0.0024999926278654197,1728,94.0,0.0,0.0,0.0,0.0
173,7753,174,171.5,0.05,0.0003082675320911221,1739,95.1,0.0,0.0,0.0,0.0
174,7807,213,173.8,0.05,0.00012463004546029528,1752,96.1,0.0,0.0,0.0,0.0
175,7849,167,173.8,0.05,0.00921409980087033,1763,96.9,0.0,0.0,0.0,0.0
176,7901,204,175.5,0.05,0.005176873128780594,1776,98.3,0.0,0.0,0.0,0.0
177,7943,167,175.5,0.05,0.0022808801440987736,1786,99.2,0.0,0.0,0.0,0.0
178,7995,207,177.5,0.05,0.0036185751534783496,1799,100.2,0.0,0.0,0.0,0.0
179,8037,167,177.5,0.05,0.010771089519204741,1810,101.1,0.0,0.0,0.0,0.0
180,8091,213,179.8,0.05,0.003534262657362538,1823,102.2,0.0,0.0,0.0,0.0
181,8144,209,181.9,0.05,0.0047118903894443065,1837,103.4,0.0,0.0,0.0,0.0
182,8186,167,181.9,0.05,0.002169818778929766,1847,104.1,0.0,0.0,0.0,0.0
183,8250,253,186.2,0.05,0.004889025597549335,1863,105.4,0.0,0.0,0.0,0.0
184,8292,167,186.2,0.05,0.0019594169293255122,1874,106.4,0.0,0.0,0.0,0.0
185,8334,167,186.2,0.05,0.0007128138997359202,1884,107.6,0.0,0.0,0.0,0.0
186,8376,167,186.2,0.05,0.004945963318195109,1895,109.1,0.0,0.0,0.0,0.0
187,8439,251,188.35,0.05,0.0030098586837993936,1910,111.0,0.0,0.0,0.0,0.0
188,8482,168,188.4,0.05,0.007161128341315568,1921,112.5,0.0,0.0,0.0,0.0
189,8524,167,188.4,0.05,0.00399860987421231,1932,113.8,0.0,0.0,0.0,0.0
190,8566,167,188.4,0.05,0.001754714515118394,1942,115.0,0.0,0.0,0.0,0.0
191,8608,167,188.4,0.05,0.004811206511063078,1953,116.9,0.0,0.0,0.0,0.0
192,8671,250,190.6,0.05,0.0016282184292019035,1968,119.0,0.0,0.0,0.0,0.0
193,8735,253,194.55,0.05,0.002092858094101757,1984,121.2,0.0,0.0,0.0,0.0
