episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
56,2495,208,175.45,0.7367,0.8231500262537828,424,82.0,9.557174682617188,9.281347274780273,10.569525718688965,0.991208016872406
57,2537,165,175.3,0.7323,2.757880588824099,435,84.1,9.510039329528809,9.277339935302734,10.599031448364258,0.9900544285774231
58,2579,165,173.1,0.7279,0.4582935341168195,445,86.3,9.645936965942383,9.443229675292969,10.806957244873047,0.9899924397468567
59,2631,204,174.95,0.7224,0.7339954463621745,458,88.7,9.643369674682617,9.457086563110352,10.796703338623047,0.9894781708717346
60,2673,167,174.95,0.718,1.0633669600462203,469,91.3,9.580321311950684,9.394268989562988,10.673872947692871,0.9889131188392639
61,2715,167,175.05,0.7135,0.8251801120117307,479,92.8,9.551811218261719,9.311984062194824,10.610876083374023,0.9890026450157166
62,2757,165,175.05,0.7091,0.5705584543757141,490,94.6,9.454841613769531,9.219895362854004,10.535296440124512,0.9885047078132629
63,2799,165,174.95,0.7047,0.4691454116255045,500,96.3,9.421025276184082,9.19620132446289,10.504886627197266,0.9882803559303284
64,2841,167,172.75,0.7002,0.44648596496137377,511,98.0,9.421693801879883,9.185578346252441,10.460424423217773,0.988440215587616
65,2883,167,172.75,0.6958,0.28047163426454064,521,99.7,9.390056610107422,9.153475761413574,10.439587593078613,0.9883512854576111
66,2925,165,172.65,0.6914,0.4456254604103213,532,101.4,9.352215766906738,9.128111839294434,10.418128967285156,0.9881723523139954
67,2967,167,172.65,0.6869,0.2151023784885183,542,103.0,9.354497909545898,9.122570037841797,10.411272048950195,0.988246738910675
68,3009,167,172.35,0.6825,0.6895351020449941,553,104.8,9.355880737304688,9.107702255249023,10.378430366516113,0.9884676933288574
69,3051,167,172.45,0.6781,0.22484222454950215,563,106.3,9.343255996704102,9.09567642211914,10.385431289672852,0.9883856177330017
70,3094,170,172.7,0.6735,0.6243489943021401,574,108.1,9.316611289978027,9.084392547607422,10.409876823425293,0.988093376159668
71,3137,171,172.9,0.669,0.5021858098493381,585,109.7,9.290397644042969,9.06033706665039,10.402770042419434,0.9880011677742004
72,3179,167,172.8,0.6645,0.2885031188838184,595,112.3,9.317167282104492,9.045538902282715,10.39480209350586,0.9883915781974792
73,3221,167,172.8,0.6601,0.19127305994995616,606,114.6,9.35232925415039,9.039875984191895,10.417513847351074,0.9886994361877441
74,3273,207,172.75,0.6546,0.685848135035485,619,117.9,9.357491493225098,9.047483444213867,10.390628814697266,0.9887920022010803
75,3315,167,172.75,0.6502,0.35015460243448615,629,120.3,9.33556842803955,9.034138679504395,10.370207786560059,0.9887186884880066
76,3357,167,170.7,0.6458,0.4982712247662924,640,122.6,9.334178924560547,9.023148536682129,10.388894081115723,0.9886987805366516
77,3399,167,170.8,0.6413,0.41655792309902606,650,124.7,9.31924057006836,9.031039237976074,10.396913528442383,0.9884646534919739
78,3441,167,170.9,0.6369,0.31510358955711126,661,126.9,9.312037467956543,9.056748390197754,10.396410942077637,0.9882275462150574
79,3483,167,169.05,0.6325,0.4764552379027009,671,129.6,9.28836727142334,9.080641746520996,10.415519714355469,0.9877658486366272
80,3527,172,169.3,0.6278,0.32733506827869197,682,133.1,9.295636177062988,9.090744972229004,10.425527572631836,0.9877317547798157
81,3569,167,169.3,0.6234,0.7553796233524653,693,136.8,9.299613952636719,9.058518409729004,10.402631759643555,0.9880464673042297
82,3612,171,169.6,0.6188,0.25575716691938316,704,140.5,9.325675964355469,9.024291038513184,10.398815155029297,0.9885247349739075
83,3654,167,169.7,0.6144,0.546759491879493,714,144.4,9.329120635986328,9.030704498291016,10.402905464172363,0.988497793674469
84,3696,166,169.65,0.61,0.497610139448873,725,148.1,9.290940284729004,9.04770278930664,10.400398254394531,0.9880113005638123
85,3738,167,169.65,0.6055,0.5442066078074277,735,151.6,9.253602027893066,9.058592796325684,10.401423454284668,0.987565815448761
86,3791,211,171.95,0.5999,0.48217242999145615,748,156.0,9.253945350646973,9.074487686157227,10.38378620147705,0.9875385165214539
87,3833,165,171.85,0.5955,0.6169460874728181,759,159.8,9.269217491149902,9.085250854492188,10.354990005493164,0.9877358078956604
88,3875,167,171.85,0.5911,0.2819705137051642,769,163.6,9.283533096313477,9.090354919433594,10.366948127746582,0.9877894520759583
89,3917,167,171.85,0.5866,0.437602054158395,780,167.9,9.318716049194336,9.076449394226074,10.394979476928711,0.9880951046943665
90,3959,167,171.7,0.5822,0.3451898344326764,790,171.8,9.343822479248047,9.072590827941895,10.403449058532715,0.9883294701576233
91,4001,167,171.5,0.5778,0.9305791898461228,801,175.8,9.326371192932129,9.032665252685547,10.385685920715332,0.9884559512138367
92,4043,167,171.5,0.5733,0.2168912997469306,811,179.8,9.319958686828613,8.983750343322754,10.377103805541992,0.9887129664421082
93,4085,167,171.5,0.5689,0.32865914118222217,822,183.8,9.332712173461914,9.00571346282959,10.376931190490723,0.9887002110481262
94,4127,167,169.5,0.5645,0.4110411814879626,832,187.4,9.332133293151855,9.030693054199219,10.396496772766113,0.9884610772132874
95,4169,167,169.5,0.56,0.5705616408112374,843,191.3,9.312604904174805,9.02875804901123,10.406468391418457,0.9882351756095886
96,4211,167,169.5,0.5556,0.49375665904954075,853,195.2,9.28132152557373,9.071953773498535,10.40711784362793,0.987666130065918
97,4253,167,169.5,0.5512,0.2008964278819886,864,199.3,9.300681114196777,9.12088680267334,10.429048538208008,0.9874789714813232
98,4295,167,169.5,0.5467,0.5562295455485582,874,203.5,9.326680183410645,9.12546443939209,10.404988288879395,0.9877915382385254
99,4338,171,169.7,0.5422,0.500947998159311,885,207.2,9.348962783813477,9.076919555664062,10.378032684326172,0.9883926510810852
100,4381,170,169.6,0.5377,0.4385405784811486,896,211.3,9.356927871704102,9.046586036682129,10.353567123413086,0.9887372851371765
101,4424,168,169.65,0.5331,0.5726935938847336,907,215.1,9.295994758605957,9.051982879638672,10.354513168334961,0.9880850911140442
102,4466,167,169.45,0.5287,0.48215335588902236,917,219.0,9.264664649963379,9.066483497619629,10.3702974319458,0.9876196384429932
103,4519,208,171.5,0.5231,0.6889139471862179,930,223.3,9.246258735656738,9.051589965820312,10.402379989624023,0.9873812794685364
104,4561,167,171.55,0.5187,0.38367849571461027,941,226.4,9.268689155578613,9.037853240966797,10.38328742980957,0.9877474904060364
105,4603,167,171.55,0.5142,0.680771483387798,951,229.5,9.306739807128906,9.064571380615234,10.36369800567627,0.9880332946777344
106,4645,167,169.35,0.5098,0.9275426695292647,962,232.8,9.294622421264648,9.056102752685547,10.305827140808105,0.988203763961792
107,4687,167,169.45,0.5054,0.48585018124431373,972,236.2,9.2965726852417,9.029136657714844,10.291970252990723,0.9884359240531921
108,4729,165,169.35,0.5009,0.7511701069094918,983,239.2,9.267745971679688,9.029364585876465,10.303010940551758,0.9880997538566589
109,4772,171,169.55,0.4964,0.6193528229540045,994,242.3,9.248433113098145,9.009407997131348,10.336995124816895,0.9878743290901184
110,4814,165,169.45,0.492,0.35493607828684615,1004,245.5,9.276540756225586,8.974485397338867,10.37427043914795,0.9881709218025208
111,4867,210,171.6,0.4864,0.5139240390674856,1017,249.4,9.245671272277832,8.935150146484375,10.345463752746582,0.9882156848907471
112,4909,167,171.6,0.4819,0.5331019970524887,1028,252.6,9.195866584777832,8.874150276184082,10.300761222839355,0.9882919788360596
113,4952,170,171.75,0.4774,0.41506175489418884,1039,255.7,9.190718650817871,8.844011306762695,10.252480506896973,0.9886500239372253
114,4994,167,171.75,0.473,0.45225655417889354,1049,258.6,9.203633308410645,8.797327995300293,10.245932579040527,0.9890825152397156
115,5036,167,171.75,0.4685,0.8215671124106104,1060,262.1,9.181861877441406,8.69657039642334,10.23940658569336,0.9895231127738953
116,5079,171,171.95,0.464,0.8941624403931201,1070,265.3,9.094532012939453,8.681108474731445,10.240056991577148,0.9887790679931641
117,5121,165,171.85,0.4596,0.6459219083189964,1081,269.0,9.064473152160645,8.723594665527344,10.224157333374023,0.9883149266242981
118,5163,167,171.85,0.4551,0.22318910006433726,1091,272.3,9.099525451660156,8.78890609741211,10.23922348022461,0.9881324172019958
119,5205,167,171.65,0.4507,0.4212101686068557,1102,275.5,9.171091079711914,8.825931549072266,10.273058891296387,0.988352358341217
120,5247,165,171.4,0.4463,0.522839055582881,1112,278.4,9.191540718078613,8.855217933654785,10.29651927947998,0.9882242679595947
121,5310,251,175.55,0.4396,0.28832617797888815,1128,284.2,9.19208812713623,8.89087200164795,10.271173477172852,0.988131582736969
122,5353,170,175.7,0.4351,0.4688036379997026,1139,288.3,9.20124626159668,8.868207931518555,10.268340110778809,0.9883618354797363
123,5395,167,173.65,0.4306,0.6375640073325485,1149,292.2,9.201269149780273,8.816091537475586,10.224885940551758,0.9888997077941895
124,5437,167,173.65,0.4262,0.5336542604491115,1160,296.4,9.168061256408691,8.751492500305176,10.21996021270752,0.9890050292015076
125,5479,167,173.65,0.4218,0.759057424031198,1170,300.1,9.119852066040039,8.742033958435059,10.211366653442383,0.9886550307273865
126,5521,165,173.55,0.4173,0.4698251534930684,1181,304.2,9.09638786315918,8.759724617004395,10.228485107421875,0.9882216453552246
127,5563,167,173.55,0.4129,0.5804582407698036,1191,314.6,9.104442596435547,8.76599407196045,10.27389144897461,0.987989604473114
128,5606,169,173.75,0.4084,0.5459346901625395,1202,337.0,9.126407623291016,8.841597557067871,10.242067337036133,0.9879157543182373
129,5669,250,177.7,0.4017,0.44616934552323073,1218,367.8,9.11566162109375,8.889065742492676,10.216950416564941,0.9876680970191956
130,5721,206,179.75,0.3962,0.4025403385480436,1231,390.5,9.172188758850098,8.855874061584473,10.256052017211914,0.988148033618927
131,5763,167,177.6,0.3918,0.5238331213593483,1241,408.1,9.170527458190918,8.873430252075195,10.254213333129883,0.9880258440971375
132,5816,209,179.7,0.3862,0.5610004177849207,1255,418.4,9.144905090332031,8.912704467773438,10.234235763549805,0.9876591563224792
133,5858,167,179.55,0.3818,0.39013733314350246,1265,432.8,9.15256404876709,8.87649917602539,10.18691635131836,0.9881971478462219
134,5900,167,179.55,0.3773,0.5238878513601694,1276,451.1,9.175679206848145,8.877420425415039,10.189175605773926,0.988375186920166
135,5962,244,183.4,0.3708,0.5570379381999373,1291,456.7,9.112650871276855,8.873547554016113,10.206535339355469,0.9877228736877441
136,6004,167,183.2,0.3663,0.4121284411204132,1302,460.3,9.1202974319458,8.856976509094238,10.194754600524902,0.9879562854766846
137,6047,170,183.45,0.3618,0.3314778939820826,1312,463.8,9.163853645324707,8.860198974609375,10.200624465942383,0.9882957935333252
138,6089,167,183.45,0.3574,0.24337205578657714,1323,468.1,9.196853637695312,8.90302848815918,10.222472190856934,0.9882097244262695
139,6131,167,183.45,0.3529,0.5839082470163703,1333,471.5,9.192975997924805,8.879600524902344,10.249100685119629,0.9881656169891357
140,6173,167,183.55,0.3485,0.23877513355744834,1344,482.0,9.210472106933594,8.855751991271973,10.27363395690918,0.98833829164505
141,6215,167,179.35,0.3441,0.579560847626999,1354,502.1,9.172287940979004,8.830461502075195,10.267732620239258,0.9881548881530762
142,6257,165,179.1,0.3396,0.4199538127603856,1365,524.5,9.139758110046387,8.81583023071289,10.298279762268066,0.9877758026123047
143,6299,165,179.0,0.3352,0.5862504286691547,1375,544.9,9.117234230041504,8.850322723388672,10.283745765686035,0.987448513507843
144,6341,167,179.0,0.3308,0.3584179308434779,1386,571.8,9.095449447631836,8.87610912322998,10.27912712097168,0.987127959728241
145,6393,205,180.9,0.3253,0.45142173244116396,1399,599.8,9.141827583312988,8.863901138305664,10.255966186523438,0.9877369999885559
146,6435,165,180.9,0.3209,0.07960500861518086,1409,620.9,9.198806762695312,8.873330116271973,10.278587341308594,0.9880768656730652
147,6477,167,180.9,0.3164,0.5847041798670861,1420,642.3,9.143280982971191,8.900546073913574,10.322596549987793,0.9871668219566345
148,6519,165,180.7,0.312,0.21727067632600666,1430,663.8,9.159743309020996,8.890162467956543,10.335550308227539,0.9872941970825195
149,6561,165,176.45,0.3076,0.4227928472259505,1441,687.5,9.197653770446777,8.90405559539795,10.284589767456055,0.9878153800964355
150,6605,172,174.75,0.3029,0.47966972895135934,1452,705.9,9.150569915771484,8.955690383911133,10.233004570007324,0.98735111951828
151,6669,254,179.1,0.2962,0.3671865659416653,1468,712.6,9.12921142578125,8.942582130432129,10.24290657043457,0.9871575236320496
152,6711,167,177.0,0.2917,0.5774470827542245,1478,716.0,9.116741180419922,8.861893653869629,10.252158164978027,0.9874470233917236
153,6753,167,177.0,0.2873,0.4729693982411515,1489,719.6,9.15843677520752,8.783039093017578,10.265134811401367,0.9881901741027832
154,6795,165,176.9,0.2829,0.13789140665903687,1499,723.2,9.190382957458496,8.81999397277832,10.285655975341797,0.9881620407104492
155,6837,165,172.95,0.2784,0.298899117264558,1510,726.6,9.213458061218262,8.857202529907227,10.284404754638672,0.9881653785705566
156,6880,168,173.0,0.2739,0.5275189205170715,1521,729.9,9.131020545959473,8.889684677124023,10.165762901306152,0.9878463745117188
157,6924,172,173.1,0.2692,0.6204484550028362,1532,733.2,8.989992141723633,8.811986923217773,10.111650466918945,0.9873247146606445
158,6967,171,173.3,0.2647,0.32492919368669393,1542,741.3,8.985411643981934,8.722673416137695,10.115967750549316,0.9877298474311829
159,7010,169,173.4,0.2602,0.4479500462555073,1553,766.5,9.024678230285645,8.665109634399414,10.140864372253418,0.9882073402404785
160,7052,165,173.3,0.2557,0.5195908150212332,1564,789.8,9.076607704162598,8.691044807434082,10.156146049499512,0.9884011745452881
161,7105,209,175.4,0.2501,0.538517938532795,1577,816.6,9.02245807647705,8.746980667114258,10.152804374694824,0.9876167178153992
162,7147,165,175.4,0.2457,0.4321459493599832,1587,837.6,9.018022537231445,8.702529907226562,10.160751342773438,0.987764835357666
163,7189,167,175.5,0.2413,0.5156671172854576,1598,854.6,9.084585189819336,8.690826416015625,10.148551940917969,0.9884889721870422
164,7231,167,175.5,0.2368,0.2002404081635177,1608,858.4,9.14312744140625,8.729637145996094,10.15595817565918,0.9887402057647705
165,7273,167,173.6,0.2324,0.45545023315670813,1619,862.1,9.14809513092041,8.746549606323242,10.179292678833008,0.9885320663452148
166,7325,207,175.7,0.2269,0.3380722554687124,1632,866.5,9.135964393615723,8.80887222290039,10.149450302124023,0.9882490038871765
167,7377,207,177.7,0.2214,0.43398766255436033,1645,870.6,9.072248458862305,8.761200904846191,10.17024040222168,0.9878034591674805
168,7419,165,177.7,0.217,0.38601416621822865,1655,873.8,9.035297393798828,8.723666191101074,10.19689655303955,0.9875068068504333
169,7462,169,177.9,0.2125,0.4571451961316846,1666,877.5,9.018097877502441,8.732017517089844,10.24283504486084,0.9870135188102722
170,7504,165,177.55,0.208,0.5207363514398987,1677,881.0,9.011714935302734,8.782474517822266,10.20860481262207,0.9869195818901062
171,7603,393,184.5,0.1976,0.41270499254460447,1701,888.7,9.062782287597656,8.746509552001953,10.079672813415527,0.9884310364723206
172,7645,167,184.5,0.1931,0.3575018491934646,1712,892.4,9.11706829071045,8.755817413330078,10.05571460723877,0.9890053868293762
173,7687,167,184.5,0.1887,0.3867507667746395,1722,895.7,9.070634841918945,8.768038749694824,10.12007999420166,0.9880855083465576
174,7729,167,184.6,0.1843,0.3974784494547004,1733,899.3,9.063047409057617,8.769001960754395,10.172233581542969,0.9876556396484375
175,7771,165,184.6,0.1798,0.807696259021759,1743,903.1,9.033270835876465,8.658369064331055,10.176636695861816,0.9879631996154785
176,7813,165,184.45,0.1754,0.3017734456807375,1754,906.7,8.992987632751465,8.712783813476562,10.198925018310547,0.9871635437011719
177,7855,167,184.2,0.171,0.5716110499575734,1764,909.8,9.027515411376953,8.750224113464355,10.240942001342773,0.9869691729545593
178,7897,165,183.9,0.1665,0.2897302414375273,1775,913.4,9.036452293395996,8.777511596679688,10.259100914001465,0.9867783188819885
179,7939,165,183.7,0.1621,0.38668463872745634,1785,917.0,9.087539672851562,8.785954475402832,10.230494499206543,0.9873547554016113
180,7981,167,183.8,0.1577,0.12915705313736742,1796,920.5,9.169883728027344,8.849390029907227,10.229777336120605,0.9877601265907288
181,8023,167,181.7,0.1532,0.31668811083072795,1806,923.7,9.192031860351562,8.839225769042969,10.216188430786133,0.988091230392456
182,8065,165,181.7,0.1488,0.46933188779406587,1817,927.3,9.143168449401855,8.781576156616211,10.228952407836914,0.987875759601593
183,8108,171,181.9,0.1443,0.4039232111112638,1828,931.0,9.088869094848633,8.818621635437012,10.196951866149902,0.9873742461204529
184,8152,172,182.15,0.1396,0.5078093720896338,1839,934.9,8.994199752807617,8.756415367126465,10.160654067993164,0.9870947003364563
185,8194,165,182.05,0.1352,0.3799833376891911,1849,938.9,8.976160049438477,8.71325397491455,10.162322998046875,0.987140953540802
186,8246,206,182.0,0.1297,0.6177614110593612,1862,943.5,8.946069717407227,8.760790824890137,10.129168510437012,0.9868497848510742
187,8288,167,180.0,0.1253,0.23983455923470584,1873,947.3,8.995756149291992,8.782931327819824,10.117281913757324,0.9872185587882996
188,8330,167,180.1,0.1208,0.25367975840345025,1883,951.2,9.065214157104492,8.757733345031738,10.148518562316895,0.987724781036377
189,8373,171,180.2,0.1163,0.5166980748657476,1894,955.6,9.104795455932617,8.740381240844727,10.144943237304688,0.9881742596626282
190,8416,168,180.35,0.1118,0.733788609674031,1905,959.5,9.103554725646973,8.668140411376953,10.144796371459961,0.9885556697845459
191,8458,165,168.95,0.1073,0.2032609754242003,1915,963.0,9.08902645111084,8.682951927185059,10.179415702819824,0.9881191253662109
192,8500,167,168.95,0.1029,0.19187173281203618,1926,967.5,9.099446296691895,8.813122749328613,10.215720176696777,0.987281858921051
193,8542,165,168.85,0.0985,0.5691428548656404,1936,971.0,9.072162628173828,8.855731010437012,10.220356941223145,0.986774206161499
194,8584,167,168.85,0.094,0.4072298429144377,1947,975.2,9.06486701965332,8.784686088562012,10.145583152770996,0.987532913684845
195,8626,167,168.95,0.0896,0.6712570788338781,1957,978.8,9.040714263916016,8.718904495239258,10.054708480834961,0.9882544875144958
196,8668,167,169.05,0.0852,0.45742612492970447,1968,982.4,9.063161849975586,8.677336692810059,10.0355224609375,0.9887847304344177
197,8710,167,169.05,0.0807,0.5041688837110996,1978,985.8,9.076342582702637,8.719108581542969,10.043018341064453,0.988594114780426
198,8752,167,169.15,0.0763,0.6744548607278954,1989,989.9,9.071361541748047,8.788681983947754,10.04443359375,0.9881364703178406
199,8794,167,169.25,0.0719,0.37127066366374495,1999,993.4,9.050384521484375,8.772734642028809,10.082276344299316,0.9877790808677673
200,8836,167,169.25,0.0674,0.5554437962868675,2010,997.0,8.98173999786377,8.704318046569824,10.08421802520752,0.9875454902648926
201,8878,167,169.25,0.063,0.18274221364408733,2020,1000.5,8.978211402893066,8.674518585205078,10.076406478881836,0.9877214431762695
202,8920,165,169.25,0.0586,0.27866430997065356,2031,1004.5,8.996199607849121,8.659525871276855,10.097992897033691,0.9877996444702148
203,8962,165,168.95,0.0541,0.2431280161246832,2041,1008.5,8.997068405151367,8.588817596435547,10.093771934509277,0.9882147908210754
204,9004,167,168.7,0.05,0.21865379354196854,2052,1012.3,8.93685245513916,8.60849380493164,10.05293083190918,0.98785400390625
205,9046,167,168.8,0.05,0.4365990811958909,2062,1016.0,8.959033966064453,8.649832725524902,10.030512809753418,0.9879584908485413
206,9098,207,168.85,0.05,0.375408530772592,2075,1021.0,8.991328239440918,8.683380126953125,10.055533409118652,0.9878563284873962
207,9140,167,168.85,0.05,0.49435128017582675,2086,1025.0,8.981310844421387,8.636093139648438,10.05766487121582,0.9880124926567078
208,9182,165,168.75,0.05,0.30075177500548306,2096,1028.4,8.946141242980957,8.622632026672363,10.079580307006836,0.9876276850700378
209,9224,167,168.55,0.05,0.48839507482691924,2107,1032.0,8.930624008178711,8.613096237182617,10.017485618591309,0.9879806041717529
210,9266,167,168.5,0.05,0.13684047069400548,2117,1035.4,8.96737003326416,8.67929458618164,10.011626243591309,0.9879434704780579
211,9308,167,168.6,0.05,0.4380185781893405,2128,1039.3,8.959040641784668,8.71583366394043,10.086198806762695,0.9871060252189636
212,9350,165,168.5,0.05,0.47853425167850216,2138,1043.3,8.934221267700195,8.639067649841309,10.09285831451416,0.9872519373893738
213,9393,170,168.75,0.05,0.3896042085993527,2149,1047.1,8.94233512878418,8.58503532409668,10.014451026916504,0.9881620407104492
214,9435,167,168.75,0.05,0.4846153663471341,2159,1051.0,8.968461036682129,8.595738410949707,9.996342658996582,0.9884445071220398
215,9479,174,169.1,0.05,0.5961742275817827,2170,1054.7,8.918249130249023,8.58349323272705,10.030582427978516,0.9878272414207458
216,9521,165,169.0,0.05,0.4365960753268816,2181,1058.6,8.912432670593262,8.54881477355957,10.044671058654785,0.9878665804862976
217,9565,174,169.35,0.05,0.3215787906453691,2192,1062.2,8.92783260345459,8.544684410095215,10.006425857543945,0.988295316696167
218,9607,167,169.35,0.05,0.9929692251607776,2202,1065.4,8.850704193115234,8.544241905212402,9.93808364868164,0.9881367683410645
219,9649,167,169.35,0.05,0.4465170854871923,2213,1069.1,8.853550910949707,8.636568069458008,9.953476905822754,0.9874424934387207
220,9691,167,169.35,0.05,0.48571466878056524,2223,1072.4,8.889222145080566,8.64850902557373,10.028369903564453,0.9870607852935791
221,9733,165,169.25,0.05,0.7049059912731702,2234,1075.7,8.891375541687012,8.581316947937012,10.054157257080078,0.9872310161590576
