episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
148,7990,238,238.65,0.1567,0.012212452308934493,1798,164.4,0.0,0.0,0.0,0.0
149,8037,185,226.5,0.1518,0.009855488869410086,1810,165.2,0.0,0.0,0.0,0.0
150,8084,185,226.65,0.1468,0.005396547567215748,1822,166.2,0.0,0.0,0.0,0.0
151,8131,185,224.25,0.1418,0.00828196286006873,1833,167.0,0.0,0.0,0.0,0.0
152,8177,182,223.8,0.137,0.005199197517261685,1845,168.0,0.0,0.0,0.0,0.0
153,8223,182,221.0,0.1321,0.00013327478981492195,1856,169.0,0.0,0.0,0.0,0.0
154,8270,185,211.05,0.1272,0.005021198069243837,1868,169.9,0.0,0.0,0.0,0.0
155,8340,279,213.55,0.1198,0.005000984495280945,1886,171.5,0.0,0.0,0.0,0.0
156,8387,185,213.7,0.1148,0.008021218625468795,1897,172.5,0.0,0.0,0.0,0.0
157,8434,185,203.85,0.1099,0.006979623144919363,1909,173.4,0.0,0.0,0.0,0.0
158,8480,182,203.85,0.105,0.0037662676028655064,1921,174.5,0.0,0.0,0.0,0.0
159,8526,182,203.7,0.1001,0.005983465345872735,1932,175.4,0.0,0.0,0.0,0.0
160,8572,182,201.2,0.0953,0.011176226170694767,1944,176.2,0.0,0.0,0.0,0.0
161,8642,277,205.8,0.0879,0.0049843680308720864,1961,177.4,0.0,0.0,0.0,0.0
162,8688,182,205.65,0.083,0.005145886607351713,1973,178.1,0.0,0.0,0.0,0.0
163,8757,275,210.15,0.0758,0.0019760040302250724,1990,179.3,0.0,0.0,0.0,0.0
164,8804,185,208.2,0.0708,0.0030796641076449305,2002,180.1,0.0,0.0,0.0,0.0
165,8851,185,205.7,0.0658,0.013316036355470053,2013,180.9,0.0,0.0,0.0,0.0
166,8910,233,203.1,0.0596,0.009973668654371675,2028,182.0,0.0,0.0,0.0,0.0
167,8956,182,202.8,0.0548,0.007747930164138476,2040,182.7,0.0,0.0,0.0,0.0
168,9003,184,200.1,0.05,0.006649345450568944,2051,183.4,0.0,0.0,0.0,0.0
169,9050,185,200.1,0.05,0.011342442167612413,2063,184.3,0.0,0.0,0.0,0.0
170,9132,327,207.2,0.05,0.005349267886707648,2084,185.6,0.0,0.0,0.0,0.0
171,9179,185,207.2,0.05,0.0012208204002077268,2095,186.5,0.0,0.0,0.0,0.0
172,9226,185,207.35,0.05,0.002020481277819878,2107,187.5,0.0,0.0,0.0,0.0
173,9273,185,207.5,0.05,0.004999503543028065,2119,188.4,0.0,0.0,0.0,0.0
174,9391,470,221.75,0.05,0.002296536628474032,2148,190.7,0.0,0.0,0.0,0.0
175,9438,184,217.0,0.05,0.0034221782431510897,2160,191.6,0.0,0.0,0.0,0.0
176,9496,228,219.15,0.05,0.0010915653668538046,2175,192.9,0.0,0.0,0.0,0.0
177,9544,189,219.35,0.05,0.008797959745303766,2187,194.0,0.0,0.0,0.0,0.0
178,9604,236,222.05,0.05,0.005079221174431344,2202,195.0,0.0,0.0,0.0,0.0
179,9651,185,222.2,0.05,0.0015819668875668538,2213,195.7,0.0,0.0,0.0,0.0
180,9711,237,224.95,0.05,0.007894471310525357,2228,196.8,0.0,0.0,0.0,0.0
181,9758,185,220.35,0.05,0.0016242558819309731,2240,197.7,0.0,0.0,0.0,0.0
182,9805,184,220.45,0.05,0.002459678081019471,2252,198.7,0.0,0.0,0.0,0.0
183,9852,184,215.9,0.05,0.002292449838326623,2264,201.6,0.0,0.0,0.0,0.0
184,9899,184,215.85,0.05,0.004346406240735881,2275,207.8,0.0,0.0,0.0,0.0
185,9956,227,217.95,0.05,0.00460550485101218,2290,208.9,0.0,0.0,0.0,0.0
186,10003,185,215.55,0.05,0.000701933917959898,2301,209.9,0.0,0.0,0.0,0.0
187,10062,235,218.2,0.05,0.010024474287638441,2316,211.1,0.0,0.0,0.0,0.0
188,10109,184,218.2,0.05,0.0007792450705892406,2328,211.9,0.0,0.0,0.0,0.0
189,10156,184,218.15,0.05,0.002385665753536159,2340,212.9,0.0,0.0,0.0,0.0
190,10202,182,210.9,0.05,0.0014473360484275458,2351,213.8,0.0,0.0,0.0,0.0
191,10248,182,210.75,0.05,0.00046677423354897957,2363,214.6,0.0,0.0,0.0,0.0
192,10295,185,210.75,0.05,0.0038315311321639456,2374,215.5,0.0,0.0,0.0,0.0
193,10342,184,210.7,0.05,0.0020353819697144595,2386,216.3,0.0,0.0,0.0,0.0
194,10389,185,196.45,0.05,0.001008614045228266,2398,217.2,0.0,0.0,0.0,0.0
195,10437,191,196.8,0.05,0.0032767095811626254,2410,218.0,0.0,0.0,0.0,0.0
196,10484,187,194.75,0.05,0.003071552902838448,2422,219.0,0.0,0.0,0.0,0.0
197,10531,184,194.5,0.05,0.008893664698751474,2433,219.9,0.0,0.0,0.0,0.0
198,10590,232,194.3,0.05,0.003610154201548236,2448,220.9,0.0,0.0,0.0,0.0
199,10637,184,194.25,0.05,0.0021779761991638225,2460,221.8,0.0,0.0,0.0,0.0
200,10684,184,191.6,0.05,0.0010372990182077046,2472,222.7,0.0,0.0,0.0,0.0
201,10731,184,191.55,0.05,0.002696488415743013,2483,223.7,0.0,0.0,0.0,0.0
202,10777,182,191.45,0.05,0.004831717692771538,2495,224.9,0.0,0.0,0.0,0.0
203,10835,231,193.8,0.05,0.00889519089884873,2509,226.2,0.0,0.0,0.0,0.0
204,10893,231,196.15,0.05,0.008314757210124904,2524,227.8,0.0,0.0,0.0,0.0
205,10950,227,196.15,0.05,0.01317324594128877,2538,229.2,0.0,0.0,0.0,0.0
206,10996,182,196.0,0.05,0.013350412941993758,2550,230.6,0.0,0.0,0.0,0.0
207,11043,185,193.5,0.05,0.0090895182908174,2561,231.8,0.0,0.0,0.0,0.0
208,11090,185,193.55,0.05,0.006596204950862254,2573,233.1,0.0,0.0,0.0,0.0
209,11137,185,193.6,0.05,0.0023015349822041267,2585,234.6,0.0,0.0,0.0,0.0
210,11185,189,193.95,0.05,0.005194208648996816,2597,235.7,0.0,0.0,0.0,0.0
211,11233,191,194.4,0.05,0.01416052266722545,2609,237.1,0.0,0.0,0.0,0.0
212,11293,238,197.05,0.05,0.007634664130940412,2624,238.8,0.0,0.0,0.0,0.0
213,11340,185,197.1,0.05,0.007402031323484455,2636,239.8,0.0,0.0,0.0,0.0
214,11386,182,196.95,0.05,0.00582057787952098,2647,241.1,0.0,0.0,0.0,0.0
215,11432,182,196.5,0.05,0.009094879584154114,2659,242.1,0.0,0.0,0.0,0.0
216,11478,182,196.25,0.05,0.00548146367972632,2670,242.9,0.0,0.0,0.0,0.0
217,11525,186,196.35,0.05,0.012736621778458357,2682,243.7,0.0,0.0,0.0,0.0
218,11573,189,194.2,0.05,0.007495887063366051,2694,244.7,0.0,0.0,0.0,0.0
219,11619,182,194.1,0.05,0.0016568457914135333,2705,245.8,0.0,0.0,0.0,0.0
220,11666,186,194.2,0.05,0.005702517123912306,2717,246.9,0.0,0.0,0.0,0.0
221,11712,182,194.1,0.05,0.009160505110533753,2729,248.1,0.0,0.0,0.0,0.0
222,11759,185,194.25,0.05,0.0025180614823263818,2740,249.0,0.0,0.0,0.0,0.0
223,11806,185,191.95,0.05,0.0055844763410277665,2752,249.9,0.0,0.0,0.0,0.0
224,11876,279,194.35,0.05,0.004540335099186955,2770,251.3,0.0,0.0,0.0,0.0
225,11924,188,192.4,0.05,0.003980469524928291,2782,252.3,0.0,0.0,0.0,0.0
