episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
55,2875,189,217.05,0.6871,0.905887578924497,518,41.8,9.371786117553711,9.325287818908691,10.237236976623535,0.9504528045654297
56,2922,185,216.75,0.6819,0.6724728321035703,530,42.8,9.356090545654297,9.297700881958008,10.19918441772461,0.9485412240028381
57,2969,186,212.4,0.6768,0.8354577720165253,542,43.8,9.406293869018555,9.30407428741455,10.211570739746094,0.950861930847168
58,3026,226,212.4,0.6706,0.6856676318815776,556,44.9,9.45453929901123,9.284906387329102,10.219715118408203,0.9519585967063904
59,3096,276,216.7,0.663,0.7186137321922514,574,46.5,9.484972953796387,9.290982246398926,10.200706481933594,0.9544838070869446
60,3155,232,219.2,0.6566,0.8211615000452314,588,47.7,9.483626365661621,9.286678314208984,10.205525398254395,0.9539220333099365
61,3214,235,221.75,0.6501,0.7809501747290294,603,48.9,9.480941772460938,9.27834701538086,10.221094131469727,0.9551786780357361
62,3261,185,215.3,0.645,0.9608985508481661,615,49.9,9.4783296585083,9.294210433959961,10.221108436584473,0.9562044739723206
63,3318,225,212.9,0.6388,0.6852653707776751,629,51.0,9.45277214050293,9.313675880432129,10.178791999816895,0.956470787525177
64,3386,270,217.1,0.6314,0.762241442413891,646,52.6,9.455333709716797,9.344684600830078,10.188512802124023,0.9542919993400574
65,3434,191,217.2,0.6262,0.7807753657301267,658,53.6,9.429230690002441,9.305371284484863,10.181170463562012,0.9582052230834961
66,3481,185,212.45,0.6211,0.8487989231944084,670,54.6,9.4306001663208,9.30562973022461,10.139904975891113,0.9589062333106995
67,3528,185,210.35,0.6159,0.8584218323230743,682,55.6,9.386336326599121,9.329760551452637,10.118168830871582,0.9604107737541199
68,3634,421,221.8,0.6044,0.7423647882846686,708,57.9,9.403637886047363,9.349297523498535,10.12410831451416,0.9664862155914307
69,3693,235,224.3,0.598,0.7876519699891408,723,59.2,9.387945175170898,9.355846405029297,10.119909286499023,0.9657767415046692
70,3764,281,229.05,0.5903,0.8247044765286975,741,60.8,9.42896842956543,9.28752326965332,10.144579887390137,0.9672048091888428
71,3823,235,231.55,0.5838,0.7244679438216346,755,62.1,9.418689727783203,9.285520553588867,10.134849548339844,0.9666813015937805
72,3870,185,229.4,0.5787,0.706720824042956,767,63.1,9.401928901672363,9.303144454956055,10.118216514587402,0.9652466773986816
73,3918,188,229.25,0.5735,0.7820411572853724,779,64.1,9.414889335632324,9.306140899658203,10.1290864944458,0.965377151966095
74,3964,182,224.85,0.5685,0.7020717238386472,791,65.1,9.419891357421875,9.25564956665039,10.176178932189941,0.9624471664428711
75,4011,185,224.65,0.5634,0.781677866523916,802,66.0,9.464505195617676,9.236922264099121,10.177074432373047,0.9646813869476318
76,4058,185,224.65,0.5582,0.5921787768602371,814,67.1,9.454813957214355,9.28220272064209,10.170281410217285,0.9684446454048157
77,4104,182,224.45,0.5532,0.645954521993796,826,68.1,9.430421829223633,9.290616035461426,10.197938919067383,0.970603883266449
78,4151,185,222.4,0.5481,0.6326044824990359,837,69.0,9.429021835327148,9.304388999938965,10.216968536376953,0.9696922302246094
79,4198,185,217.85,0.543,0.681010827422142,849,70.0,9.455656051635742,9.281813621520996,10.222939491271973,0.9714326858520508
80,4245,185,215.5,0.5379,0.6869343842069308,861,71.1,9.46532154083252,9.270112991333008,10.243078231811523,0.9689741730690002
81,4292,185,213.0,0.5328,0.7706752444307009,873,72.1,9.472572326660156,9.241729736328125,10.240906715393066,0.9637637734413147
82,4350,230,215.25,0.5264,0.6936590565102441,887,73.5,9.483585357666016,9.24661636352539,10.23583984375,0.9621450304985046
83,4397,184,213.2,0.5213,0.6802241380016009,899,74.5,9.476927757263184,9.276263236999512,10.254982948303223,0.9637834429740906
84,4445,190,209.2,0.5161,0.4906635284423828,911,75.6,9.495392799377441,9.267523765563965,10.252368927001953,0.9662413597106934
85,4505,238,211.55,0.5096,0.6847998082637787,926,77.0,9.551039695739746,9.23884105682373,10.263128280639648,0.9674524664878845
86,4576,280,216.3,0.5018,0.5160271210802926,944,78.7,9.612645149230957,9.22179126739502,10.284744262695312,0.9733076095581055
87,4623,184,216.25,0.4967,0.5174902460791848,955,79.6,9.633755683898926,9.234610557556152,10.294289588928223,0.971491813659668
88,4670,185,204.45,0.4916,0.5348351461191972,967,80.7,9.640488624572754,9.205362319946289,10.296721458435059,0.9709616303443909
89,4717,185,201.95,0.4865,0.49766866614421207,979,81.8,9.622648239135742,9.198740005493164,10.3308744430542,0.9733908772468567
90,4764,185,197.15,0.4814,0.5652223949631056,991,82.8,9.636150360107422,9.208925247192383,10.359838485717773,0.9749204516410828
91,4811,185,194.65,0.4762,0.5712893984534524,1002,83.8,9.613414764404297,9.219532012939453,10.323460578918457,0.9730208516120911
92,4892,322,201.5,0.4674,0.8757332265377045,1023,85.7,9.563180923461914,9.03240966796875,10.153633117675781,0.9599680304527283
93,4950,230,203.6,0.4611,0.6480113651071276,1037,87.0,9.553726196289062,9.061530113220215,10.13935375213623,0.9543564319610596
94,4997,185,203.75,0.456,0.7573401778936386,1049,88.1,9.55074691772461,9.086164474487305,10.118535995483398,0.9535639882087708
95,5091,373,213.15,0.4458,0.6161427433076112,1072,90.3,9.54038143157959,9.210290908813477,10.127488136291504,0.9485685229301453
96,5163,286,218.2,0.4379,0.5847405360804664,1090,91.9,9.54318618774414,9.232244491577148,10.17885971069336,0.94795823097229
97,5220,227,220.45,0.4317,0.5827205876509348,1105,93.3,9.543264389038086,9.238336563110352,10.20279598236084,0.9522247314453125
98,5291,281,225.25,0.424,0.5316700979190714,1122,94.9,9.553887367248535,9.236833572387695,10.252360343933105,0.9513835906982422
99,5393,405,236.25,0.4129,0.507204371289565,1148,97.4,9.525467872619629,9.270903587341309,10.290094375610352,0.9551939964294434
100,5454,240,239.0,0.4062,0.47418604691823324,1163,98.8,9.480077743530273,9.25423526763916,10.260974884033203,0.9534409642219543
101,5502,191,239.3,0.401,0.5220220237970352,1175,99.8,9.487950325012207,9.268353462219238,10.253960609436035,0.9535269141197205
102,5560,229,239.25,0.3947,0.45832234919071196,1190,101.2,9.491744995117188,9.270415306091309,10.29887580871582,0.9565105438232422
103,5608,188,239.45,0.3895,0.5029860238234202,1202,102.3,9.483281135559082,9.295828819274902,10.330970764160156,0.961266279220581
104,5711,409,250.4,0.3782,0.44150069713592527,1227,104.8,9.513050079345703,9.234108924865723,10.3652925491333,0.9562855362892151
105,5824,448,260.9,0.3659,0.505635188571338,1256,107.4,9.511098861694336,9.236790657043457,10.364961624145508,0.9551443457603455
106,5871,185,256.15,0.3608,0.47735398736867035,1267,108.5,9.510092735290527,9.27575397491455,10.366562843322754,0.9545960426330566
107,5951,317,262.8,0.3521,0.4353470206260681,1287,110.4,9.502925872802734,9.276415824890137,10.420509338378906,0.9545676708221436
108,6082,522,279.65,0.3378,0.4097378258452271,1320,113.6,9.4725923538208,9.277018547058105,10.449836730957031,0.9485737681388855
109,6151,273,284.05,0.3303,0.45153648362440224,1337,115.2,9.444550514221191,9.264555931091309,10.407418251037598,0.9422906041145325
110,6198,184,284.0,0.3252,0.4910750463604927,1349,116.3,9.45099925994873,9.273115158081055,10.341093063354492,0.939490020275116
111,6293,377,293.6,0.3149,0.48856757674366236,1373,118.7,9.414546012878418,9.299586296081543,10.357744216918945,0.9546489119529724
112,6341,191,287.05,0.3096,0.550467923283577,1385,119.8,9.447625160217285,9.280350685119629,10.40402603149414,0.9552417397499084
113,6387,182,284.65,0.3046,0.46842923624949023,1396,120.9,9.442129135131836,9.297920227050781,10.367634773254395,0.9476897120475769
114,6435,190,284.9,0.2994,0.5289714224636555,1408,122.0,9.433634757995605,9.34544563293457,10.373086929321289,0.9424583315849304
115,6492,225,277.5,0.2932,0.4108169774214427,1423,123.5,9.397205352783203,9.34032917022705,10.402474403381348,0.9432658553123474
116,6539,186,272.5,0.2881,0.3188304603099823,1434,124.6,9.38955020904541,9.348906517028809,10.393916130065918,0.943388044834137
117,6655,461,284.2,0.2755,0.3569724102472437,1463,127.5,9.402345657348633,9.31992244720459,10.389792442321777,0.9404735565185547
118,6702,184,279.35,0.2703,0.33655545363823575,1475,128.7,9.35593032836914,9.300829887390137,10.398104667663574,0.9391151070594788
119,6749,185,268.35,0.2652,0.3804229386150837,1487,129.9,9.340775489807129,9.322637557983398,10.374042510986328,0.9388033747673035
120,6841,364,274.55,0.2552,0.5491085991911266,1510,132.2,9.347233772277832,9.258453369140625,10.268244743347168,0.9363718032836914
121,6902,240,277.0,0.2486,0.6029921193917592,1525,133.6,9.306028366088867,9.253829956054688,10.31799030303955,0.9381399750709534
122,7037,539,292.5,0.2339,0.5998038763509077,1559,136.9,9.265063285827637,9.281595230102539,10.210359573364258,0.9361367225646973
123,7106,275,296.85,0.2263,0.606713189798243,1576,138.6,9.256256103515625,9.149984359741211,10.221501350402832,0.9293930530548096
124,7198,365,294.65,0.2163,0.5314935717893683,1599,140.8,9.251564979553223,9.150816917419434,10.271615028381348,0.9281981587409973
125,7270,284,286.45,0.2085,0.4791223439905379,1617,142.6,9.25379467010498,9.173436164855957,10.2782621383667,0.9294185042381287
126,7412,567,305.55,0.193,0.44250382524397636,1653,146.2,9.265358924865723,9.135476112365723,10.265837669372559,0.9231067299842834
127,7460,191,299.25,0.1878,0.42041761924823123,1665,147.4,9.254678726196289,9.192680358886719,10.243396759033203,0.9258266091346741
128,7590,516,298.95,0.1736,0.568271825555712,1697,150.6,9.205026626586914,9.189681053161621,10.23782730102539,0.9212716221809387
129,7754,652,317.9,0.1558,0.5231240260891798,1738,154.6,9.162017822265625,9.179234504699707,10.149399757385254,0.9165554046630859
130,7856,407,329.05,0.1447,0.42648173754031843,1764,157.2,9.119340896606445,9.252192497253418,10.215496063232422,0.9156551361083984
131,7998,567,338.55,0.1292,0.4017659319298608,1799,160.8,9.123726844787598,9.245645523071289,10.336370468139648,0.9061010479927063
132,8138,556,356.8,0.114,0.5178021541663579,1834,164.6,9.170965194702148,9.26758098602295,10.280146598815918,0.9047793745994568
133,8319,721,383.75,0.0943,0.41622951560550264,1879,169.4,9.072229385375977,9.242325782775879,10.326578140258789,0.8997630476951599
134,8367,190,383.75,0.089,0.44008647340039414,1891,170.6,9.094385147094727,9.359838485717773,10.271484375,0.9002137184143066
135,8414,185,381.75,0.0839,0.44007525717218715,1903,171.8,9.134218215942383,9.378249168395996,10.239282608032227,0.8981316685676575
136,8557,569,400.9,0.0683,0.40314319274491733,1939,175.5,9.110187530517578,9.369311332702637,10.25406265258789,0.8995475172996521
137,8695,551,405.4,0.0533,0.36523257415084276,1973,179.0,9.12944221496582,9.340909004211426,10.299540519714355,0.8886850476264954
138,8788,371,414.75,0.0432,0.4070329610258341,1997,181.4,9.076654434204102,9.342580795288086,10.27214527130127,0.8914785981178284
139,8890,406,425.8,0.0321,0.5620063316822052,2022,184.1,9.057573318481445,9.232748031616211,10.219566345214844,0.880250871181488
140,8962,284,421.8,0.0242,0.41855880121390027,2040,185.9,8.91981029510498,9.223970413208008,10.138278007507324,0.8798885345458984
141,9067,419,430.75,0.02,0.4927091162938338,2066,188.7,8.868595123291016,9.171418190002441,10.18132209777832,0.8756175637245178
142,9115,191,413.35,0.02,0.35735291987657547,2078,190.0,8.905684471130371,9.086919784545898,10.172487258911133,0.8780615925788879
143,9240,497,424.45,0.02,0.4174297845456749,2110,193.3,8.903684616088867,9.1309814453125,10.138853073120117,0.8816459774971008
144,9288,189,415.65,0.02,0.41513656949003536,2122,194.6,8.914284706115723,9.13253116607666,10.159344673156738,0.88139408826828
145,9404,460,424.45,0.02,0.38794672540549574,2151,197.8,8.897984504699707,9.14755630493164,10.046788215637207,0.8728771209716797
146,9599,776,434.9,0.02,0.4346728290741642,2199,203.1,8.823945999145508,9.096502304077148,10.083070755004883,0.8770008683204651
147,9717,468,448.75,0.02,0.3857084850470225,2229,206.4,8.78676700592041,9.123251914978027,9.939568519592285,0.8751986622810364
148,9823,420,443.95,0.02,0.34952019355618036,2255,209.5,8.804819107055664,9.09274673461914,9.996651649475098,0.8748608231544495
149,10008,737,448.2,0.02,0.39954901090327727,2302,214.7,8.737676620483398,9.099770545959473,10.004740715026855,0.8756346106529236
150,10094,341,444.9,0.02,0.461041754200345,2323,216.9,8.752541542053223,9.152634620666504,9.928703308105469,0.8726294636726379
151,10220,503,441.7,0.02,0.35610885196365416,2355,220.4,8.729741096496582,9.210246086120605,9.900513648986816,0.8730300068855286
152,10341,483,438.05,0.02,0.32203878710667294,2385,223.7,8.815327644348145,9.214614868164062,9.920560836791992,0.874082624912262
153,10455,452,424.6,0.02,0.3748198101030929,2413,226.7,8.879960060119629,9.25037670135498,9.913782119750977,0.8717125058174133
154,10549,375,433.85,0.02,0.38041813547412556,2437,229.2,8.786765098571777,9.298757553100586,9.819836616516113,0.8783659338951111
155,10695,583,453.75,0.02,0.4128602234025796,2473,233.2,8.754487037658691,9.303733825683594,9.885235786437988,0.8743999004364014
156,10800,416,446.1,0.02,0.36231586116331593,2500,236.1,8.829486846923828,9.266314506530762,9.915563583374023,0.8713462948799133
157,10969,675,452.3,0.02,0.3713957113879068,2542,240.7,8.629292488098145,9.16710376739502,9.485854148864746,0.8607203364372253
158,11110,561,461.8,0.02,0.2849926937903677,2577,244.3,8.579627990722656,9.15056324005127,9.59130859375,0.8630436062812805
159,11245,537,468.35,0.02,0.33216990486663933,2611,247.8,8.513297080993652,9.13822078704834,9.425653457641602,0.8599047064781189
160,11403,629,485.6,0.02,0.3031419842289044,2650,252.8,8.3776273727417,9.211095809936523,9.556437492370605,0.8609979152679443
161,11501,390,484.15,0.02,0.30689462155103686,2675,255.6,8.350813865661621,9.109187126159668,9.4522123336792,0.8597673773765564
162,11560,234,486.3,0.02,0.36163967152436577,2690,257.3,8.357633590698242,9.078218460083008,9.457219123840332,0.8620293736457825
163,11746,741,498.5,0.02,0.3010781025109084,2736,262.3,8.23227596282959,9.204192161560059,9.490795135498047,0.8613242506980896
164,11849,411,509.6,0.02,0.2994837448574029,2762,265.3,8.29621696472168,9.08942985534668,9.490951538085938,0.8614055514335632
165,12084,936,533.4,0.02,0.3092370509343632,2821,271.6,8.199688911437988,9.075023651123047,9.38153076171875,0.8553319573402405
166,12212,510,520.1,0.02,0.30963587341830134,2853,275.1,8.259978294372559,9.009844779968262,9.377235412597656,0.8559598326683044
167,12435,888,541.1,0.02,0.28717402870004827,2908,281.0,8.243183135986328,8.978286743164062,9.504317283630371,0.8551273345947266
168,12581,582,549.2,0.02,0.2699203897972365,2945,284.9,8.22791862487793,9.054160118103027,9.4822998046875,0.8565347790718079
169,12702,480,536.35,0.02,0.26822161513070264,2975,288.2,8.23204517364502,8.993061065673828,9.533687591552734,0.8604679107666016
170,12847,577,548.15,0.02,0.31297839391562676,3011,292.0,8.17775821685791,9.053655624389648,9.269412994384766,0.8599777817726135
171,12955,428,544.4,0.02,0.325032373269399,3038,294.9,8.158589363098145,8.888428688049316,9.258671760559082,0.8590678572654724
172,13180,896,565.05,0.02,0.27432830252668317,3095,301.0,8.050010681152344,8.801204681396484,9.140419006347656,0.8432796597480774
173,13352,684,576.65,0.02,0.24953174105910367,3138,305.7,8.043033599853516,8.812192916870117,9.210294723510742,0.8436606526374817
174,13537,738,594.8,0.02,0.23782753766230916,3184,310.9,8.065908432006836,8.671506881713867,9.211316108703613,0.8417251706123352
175,13690,609,596.1,0.02,0.2995555138117389,3222,315.1,8.058211326599121,8.684330940246582,9.201504707336426,0.8450949192047119
176,13864,693,609.95,0.02,0.26436794159764593,3266,319.9,8.069535255432129,8.706537246704102,9.133031845092773,0.838454008102417
177,13987,490,600.7,0.02,0.26260508969426155,3296,323.3,8.037951469421387,8.708215713500977,9.124589920043945,0.8345775604248047
178,14092,416,593.45,0.02,0.27695453222151156,3323,326.3,8.134926795959473,8.612678527832031,9.096413612365723,0.8351598381996155
179,14231,552,594.2,0.02,0.222889483851545,3357,330.0,8.074767112731934,8.62339973449707,9.188920021057129,0.8375498652458191
180,14347,460,585.75,0.02,0.2072013463696529,3386,333.2,8.09654712677002,8.624834060668945,9.161870002746582,0.8363513350486755
181,14407,238,578.15,0.02,0.22778798242410023,3401,334.8,8.067556381225586,8.64439582824707,9.157898902893066,0.8360960483551025
182,14548,560,594.45,0.02,0.20769164649148783,3437,338.6,8.094247817993164,8.6210298538208,9.1141939163208,0.831129252910614
183,14626,308,572.8,0.02,0.2524584653346162,3456,340.7,8.005687713623047,8.624056816101074,9.218981742858887,0.8337652683258057
184,14756,516,578.05,0.02,0.2371877379941218,3489,344.4,8.02773380279541,8.61977767944336,9.073211669921875,0.828178346157074
185,14945,754,568.95,0.02,0.31205979100567227,3536,349.6,8.203665733337402,8.450526237487793,9.465991973876953,0.8280563354492188
186,15243,1191,603.0,0.02,0.24954398439542666,3610,357.7,8.190340042114258,8.765937805175781,9.491621017456055,0.8202971816062927
187,15357,454,581.3,0.02,0.24008073529292798,3639,361.1,8.259519577026367,8.767480850219727,9.604737281799316,0.8173076510429382
188,15544,745,589.45,0.02,0.23449896212587965,3686,366.2,8.215350151062012,8.860030174255371,9.523160934448242,0.8217492699623108
189,15739,777,604.3,0.02,0.27083686444287497,3734,371.4,8.261029243469238,8.858580589294434,9.521313667297363,0.816298246383667
190,15869,517,601.3,0.02,0.21561120337609088,3767,374.8,8.138716697692871,8.895649909973145,9.581825256347656,0.8141248226165771
191,15976,427,601.25,0.02,0.22740335872879736,3794,377.7,8.299386024475098,8.931140899658203,9.548257827758789,0.8190507292747498
192,16133,626,587.75,0.02,0.2376516973360991,3833,381.9,8.326513290405273,8.992162704467773,9.587282180786133,0.8230747580528259
193,16205,287,567.9,0.02,0.23256760835647583,3851,383.8,8.317588806152344,9.027427673339844,9.660414695739746,0.8238504528999329
194,16515,1236,592.8,0.02,0.22514422184654645,3928,392.3,8.415678977966309,9.18106746673584,9.607230186462402,0.8148815035820007
195,16561,182,571.45,0.02,0.20422882648805776,3940,393.6,8.374923706054688,9.17428207397461,9.61388874053955,0.8126887679100037
196,16728,665,570.05,0.02,0.2172817923128605,3982,398.1,8.495260238647461,9.178633689880371,9.624320983886719,0.8035114407539368
197,16832,412,566.15,0.02,0.26946995378686833,4008,400.9,8.483216285705566,9.123970031738281,9.649308204650879,0.804803192615509
198,16901,273,559.0,0.02,0.30616125595920224,4025,402.7,8.448702812194824,9.186164855957031,9.61722183227539,0.8090770840644836
199,16958,224,542.6,0.02,0.26010763325861525,4039,404.3,8.500508308410645,9.130014419555664,9.402740478515625,0.805690348148346
200,17050,364,537.8,0.02,0.2292555696938349,4062,406.8,8.465576171875,9.104854583740234,9.383211135864258,0.8087491393089294
201,17145,377,544.75,0.02,0.23021946381777525,4086,409.4,8.492980003356934,9.12594223022461,9.389266967773438,0.8145505785942078
202,17273,509,542.2,0.02,0.22606509109027684,4118,412.9,8.584335327148438,9.1240234375,9.410270690917969,0.81148761510849
203,17321,191,536.35,0.02,0.1869244227806727,4130,414.1,8.534385681152344,9.143879890441895,9.260261535644531,0.8095704913139343
204,17476,616,541.35,0.02,0.21919499022456315,4169,418.2,8.568511009216309,9.137012481689453,9.414210319519043,0.8119337558746338
205,17595,472,527.25,0.02,0.19498218968510628,4198,421.4,8.514795303344727,9.135442733764648,9.328758239746094,0.8119274973869324
206,17758,648,500.1,0.02,0.24846950464132356,4239,425.7,8.465685844421387,9.238907814025879,9.393638610839844,0.8147562146186829
207,17854,381,496.45,0.02,0.20122638872514167,4263,428.3,8.516987800598145,9.178879737854004,9.389981269836426,0.8171660304069519
208,17961,424,480.4,0.02,0.1897410404075075,4290,431.3,8.659557342529297,9.088888168334961,9.376843452453613,0.8158054947853088
209,18088,506,466.85,0.02,0.20088726875837892,4322,434.7,8.693278312683105,9.063828468322754,9.370872497558594,0.8103432655334473
210,18193,418,461.9,0.02,0.2093827947974205,4348,437.4,8.63300895690918,9.101316452026367,9.352354049682617,0.8096704483032227
211,18296,408,460.95,0.02,0.22477399156643793,4374,440.2,8.655077934265137,9.119147300720215,9.25304889678955,0.8107066750526428
212,18434,548,457.05,0.02,0.24761357837740114,4408,443.8,8.663420677185059,9.035310745239258,9.37110424041748,0.8130436539649963
213,18598,654,475.4,0.02,0.19804351695063638,4449,448.1,8.541248321533203,9.072428703308105,9.404632568359375,0.8117155432701111
214,18690,366,431.9,0.02,0.23731859741003616,4472,450.5,8.713030815124512,9.043947219848633,9.300310134887695,0.8102805018424988
215,18806,460,445.8,0.02,0.20687483739236306,4501,453.7,8.66760540008545,9.040142059326172,9.363643646240234,0.8022225499153137
216,18969,648,444.95,0.02,0.23729938831998082,4542,458.0,8.437833786010742,9.104619026184082,9.125628471374512,0.7966976761817932
217,19101,524,450.55,0.02,0.19790412508177035,4575,461.4,8.503836631774902,9.02708625793457,9.128646850585938,0.7960460782051086
218,19360,1035,488.65,0.02,0.21511207406337446,4640,468.3,8.247631072998047,8.95143985748291,9.122267723083496,0.7905799746513367
219,19465,417,498.3,0.02,0.17061575674093687,4666,471.1,8.291654586791992,8.90467357635498,9.143926620483398,0.7914662957191467
220,19625,637,511.95,0.02,0.1885265400633216,4706,475.3,8.410160064697266,8.707565307617188,9.113719940185547,0.7939319610595703
221,19742,464,516.3,0.02,0.19219179759765492,4735,478.3,8.347508430480957,8.819927215576172,9.0958833694458,0.7949671745300293
