episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
135,7308,381,235.1,0.05,0.0031162879273930835,1628,133.6,0.0,0.0,0.0,0.0
136,7355,185,235.1,0.05,0.000705393655648963,1639,134.3,0.0,0.0,0.0,0.0
137,7461,423,244.65,0.05,0.0035476562326140185,1666,136.1,0.0,0.0,0.0,0.0
138,7520,235,247.15,0.05,0.006253081584388079,1681,137.1,0.0,0.0,0.0,0.0
139,7625,416,258.7,0.05,0.006616782760269975,1707,138.9,0.0,0.0,0.0,0.0
140,7696,281,258.9,0.05,0.0073015173604491996,1725,140.1,0.0,0.0,0.0,0.0
141,7743,185,256.6,0.05,0.00776188281981211,1736,140.8,0.0,0.0,0.0,0.0
142,7802,234,259.05,0.05,0.005295032824991116,1751,141.8,0.0,0.0,0.0,0.0
143,7850,191,254.8,0.05,0.004930557039794318,1763,142.6,0.0,0.0,0.0,0.0
144,7897,185,254.7,0.05,0.0013485122823719091,1775,143.4,0.0,0.0,0.0,0.0
145,8037,556,273.25,0.05,0.002333365196994107,1810,145.7,0.0,0.0,0.0,0.0
146,8084,187,273.4,0.05,0.003835840957738886,1822,146.5,0.0,0.0,0.0,0.0
147,8130,182,270.9,0.05,0.0012618103507768617,1833,147.2,0.0,0.0,0.0,0.0
148,8189,234,273.35,0.05,0.006146323327993741,1848,148.3,0.0,0.0,0.0,0.0
149,8236,185,261.5,0.05,0.00703642432927154,1860,149.1,0.0,0.0,0.0,0.0
150,8294,229,263.85,0.05,0.00446055272342554,1874,150.0,0.0,0.0,0.0,0.0
151,8435,562,282.45,0.05,0.007680582650105602,1909,152.3,0.0,0.0,0.0,0.0
152,8531,380,289.6,0.05,0.0050467415400513955,1933,153.9,0.0,0.0,0.0,0.0
153,8636,418,301.25,0.05,0.00642257994682209,1960,155.7,0.0,0.0,0.0,0.0
154,8683,185,291.7,0.05,0.007796874149459076,1971,156.5,0.0,0.0,0.0,0.0
155,8730,187,282.0,0.05,0.009229614838356307,1983,157.6,0.0,0.0,0.0,0.0
