episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
169,8384,185,185.55,0.1151,0.00174111263731902,1897,114.4,0.0,0.0,0.0,0.0
170,8430,182,185.55,0.1103,0.0021623178346833975,1908,115.1,0.0,0.0,0.0,0.0
171,8476,182,185.1,0.1054,0.001085245833261676,1920,115.8,0.0,0.0,0.0,0.0
172,8522,182,185.05,0.1006,0.0011424375721121164,1931,116.4,0.0,0.0,0.0,0.0
173,8568,182,185.05,0.0957,0.0024509815624090456,1943,117.2,0.0,0.0,0.0,0.0
174,8627,235,187.7,0.0895,0.0008158297847070831,1957,118.1,0.0,0.0,0.0,0.0
175,8674,185,187.85,0.0845,0.001234988043809911,1969,118.8,0.0,0.0,0.0,0.0
176,8720,182,187.85,0.0797,0.001544704280604492,1981,119.6,0.0,0.0,0.0,0.0
177,8766,182,187.85,0.0748,0.0015188547559691042,1992,120.3,0.0,0.0,0.0,0.0
178,8812,182,187.5,0.07,0.0031153643625051095,2004,121.0,0.0,0.0,0.0,0.0
179,8871,233,190.05,0.0637,0.006064358752545169,2018,121.8,0.0,0.0,0.0,0.0
180,8919,191,190.5,0.0587,0.002729223012768974,2030,122.6,0.0,0.0,0.0,0.0
181,8978,234,193.1,0.0524,0.001600575287011452,2045,123.5,0.0,0.0,0.0,0.0
182,9025,185,193.25,0.05,0.0030648970605398063,2057,124.2,0.0,0.0,0.0,0.0
183,9072,185,193.4,0.05,0.002565166328470999,2069,125.0,0.0,0.0,0.0,0.0
184,9143,280,198.3,0.05,0.0049043983950361825,2086,126.0,0.0,0.0,0.0,0.0
185,9191,191,196.2,0.05,0.001836772056776681,2098,126.7,0.0,0.0,0.0,0.0
186,9239,191,196.65,0.05,0.003091665254032705,2110,127.4,0.0,0.0,0.0,0.0
187,9286,184,196.75,0.05,0.002153151139888602,2122,128.1,0.0,0.0,0.0,0.0
188,9345,233,199.3,0.05,0.003257905301870778,2137,129.0,0.0,0.0,0.0,0.0
189,9392,185,199.3,0.05,0.002055231959578426,2149,129.8,0.0,0.0,0.0,0.0
190,9441,192,199.8,0.05,0.00309371922291272,2161,130.5,0.0,0.0,0.0,0.0
191,9489,191,200.25,0.05,0.0014021372626302764,2173,131.2,0.0,0.0,0.0,0.0
192,9536,185,200.4,0.05,0.0024329908228537533,2185,132.0,0.0,0.0,0.0,0.0
193,9595,232,202.9,0.05,0.0027592799794677247,2199,132.8,0.0,0.0,0.0,0.0
194,9654,235,202.9,0.05,0.00223585855710553,2214,133.8,0.0,0.0,0.0,0.0
195,9701,186,202.95,0.05,0.002165901219996158,2226,134.6,0.0,0.0,0.0,0.0
196,9750,192,203.45,0.05,0.002242726292630929,2238,135.2,0.0,0.0,0.0,0.0
197,9797,185,203.6,0.05,0.0028398475090701445,2250,136.0,0.0,0.0,0.0,0.0
